"","docname","from","to","pre","keyword","post","pattern"
"247","ikem_01250.txt",656,656,"{ Sofortmaßnahmen für","Klimaschutz","in der Industrie","klimaschutz*"
"248","ikem_01250.txt",705,705,"/ 06 /","WWF-KSG-Gutachten-3-Klimaschutzmassnahmen-im-Industriesektor.pdf",", Download als","klimaschutz*"
"249","kr_00042.txt",29,29,"ein 100-Tage-Programm zum","Klimaschutz","und stellen dabei","klimaschutz*"
"250","kr_00042.txt",393,393,"die Zusagen zum","Klimaschutz","auf dem Gipfeltreffen","klimaschutz*"
"251","kr_00042.txt",582,582,"Videokolumne Ist das","Klimaschutzgesetz","jetzt verfassungskonform ?","klimaschutz*"
"252","kr_00042.txt",599,599,", Teile des","Klimaschutzgesetzes","sind verfassungswidrig -","klimaschutz*"
"253","ikem_00599.txt",288,288,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"254","gerzero_00046.txt",291,291,"für Energie ,","Klimaschutz",", Umwelt und","klimaschutz*"
"255","gerzero_00046.txt",333,333,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"256","gerzero_00046.txt",545,545,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"257","gerzero_00046.txt",1208,1208,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"258","ikem_00600.txt",7,7,"Empfehlungen für wirksamen","Klimaschutz","in Mecklenburg-Vorpommern Um","klimaschutz*"
"259","ikem_00600.txt",17,17,"Moore für den","Klimaschutz","in Mecklenburg-Vorpommern (","klimaschutz*"
"260","ikem_00600.txt",28,28,", sollte ein","Landes-Klimaschutzgesetz","erarbeitet werden ,","klimaschutz*"
"261","fff_de_00408.txt",237,237,"demonstrieren für mehr","Klimaschutz","und für unsere","klimaschutz*"
"262","kr_00080.txt",203,203,"Intelligenz auf den","Klimaschutz","? Der Frage","klimaschutz*"
"263","kr_00080.txt",402,402,""" echter ""","Klimaschutz","und Brandgefahr in","klimaschutz*"
"264","kr_00080.txt",480,480,"dramatischer als beim","Klimaschutz",". Wie das","klimaschutz*"
"265","gerzero_00020.txt",52,52,"Veränderung : Fordere","Klimaschutz","in deinem Heimatort","klimaschutz*"
"266","gerzero_00020.txt",471,471,"Regelungen eines wirksamen","Klimaschutzgesetzes","müssen letztlich lokal","klimaschutz*"
"267","ikem_00678.txt",3789,3789,"{ Sofortmaßnahmen für","Klimaschutz","in der Industrie","klimaschutz*"
"268","ikem_00678.txt",3838,3838,"/ 06 /","WWF-KSG-Gutachten-3-Klimaschutzmassnahmen-im-Industriesektor.pdf",", Download als","klimaschutz*"
"269","ikem_00459.txt",15,15,"zur Erreichung von","Klimaschutz-","und Energieeffizienzzielen leisten","klimaschutz*"
"270","kr_00058.txt",182,182,"Materielle Grundlagen für","Klimaschutz","Die Energiewende braucht","klimaschutz*"
"271","fff_de_00394.txt",3108,3108,"genug auf das","Klimaschutzthema","aufmerksam machen zB","klimaschutz*"
"272","fff_de_00394.txt",3364,3364,"Richtung Nachhaltigkeit und","Klimaschutz",", u.a .","klimaschutz*"
"273","fff_de_00456.txt",291,291,"gemäß des Pariser","Klimaschutzabkommens","dafür einsetzt ,","klimaschutz*"
"274","ikem_01193.txt",174,174,". Nach den","Klimaschutzzielen","der Bundesregierung ebenso","klimaschutz*"
"275","ikem_01025.txt",24,24,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"276","ikem_01214.txt",75,75,"Thema Umwelt- und","Klimaschutz","sowie eine Auszeichnung","klimaschutz*"
"277","ikem_01214.txt",168,168,"Thema Energie- und","Klimaschutzpolitik","zu ermöglichen .","klimaschutz*"
"278","ikem_01214.txt",189,189,"Menschen für den","Klimaschutz","zu gewinnen und","klimaschutz*"
"279","ikem_01214.txt",312,312,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"280","ikem_01214.txt",364,364,"umweltpolitischen Fragen des","Klimaschutzes","sowie der Energie-","klimaschutz*"
"281","fff_de_00414.txt",222,222,"immer dringender werdenden","Klimaschutz","achten . Die","klimaschutz*"
"282","fff_de_00414.txt",2981,2981,"für Umwelt- und","Klimaschutz","- Tagesordnungspunkt Nr","klimaschutz*"
"283","fff_de_00414.txt",3435,3435,"für Umwelt- und","Klimaschutz",", 1 .","klimaschutz*"
"284","fff_de_00414.txt",3454,3454,"für Umwelt- und","Klimaschutz","dabei und sind","klimaschutz*"
"285","fff_de_00414.txt",3615,3615,"für Umwelt- und","Klimaschutz",", 28 .","klimaschutz*"
"286","fff_de_00247.txt",622,622,"Tierindustrie - BürgerBegehren","Klimaschutz","- BUNDjugend -","klimaschutz*"
"287","fff_de_00247.txt",909,909,"ist es soweit","Klimaschutz","wird antifaschistische.Ein jeder","klimaschutz*"
"288","ikem_00579.txt",157,157,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"289","kr_00046.txt",129,129,"sollen vollständig dem","Klimaschutz","zugutekommen : Die","klimaschutz*"
"290","kr_00046.txt",338,338,"es auch um","Klimaschutz",". Doch wie","klimaschutz*"
"291","kr_00046.txt",343,343,"Doch wie die","Klimaschutzanstrengungen","der EU auf","klimaschutz*"
"292","kr_00046.txt",369,369,"Mit einem neuen","Klimaschutzgesetz","und darin enthaltenen","klimaschutz*"
"293","kr_00046.txt",397,397,"( Wien )","Klimaschutzgesetz","der EU EU-Einigung","klimaschutz*"
"294","kr_00046.txt",510,510,"EU wegen mangelndem","Klimaschutz","verklagt . Das","klimaschutz*"
"295","ikem_01222.txt",24,24,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"296","ikem_01222.txt",63,63,"in Energiewende- und","Klimaschutzmaßnahmen","der EU-Mitgliedsstaaten .","klimaschutz*"
"297","ikem_01222.txt",361,361,"in Energiewende- und","Klimaschutzmaßnahmen","der EU-Mitgliedsstaaten geben","klimaschutz*"
"298","ikem_01222.txt",526,526,"in Energiewende- und","Klimaschutzmaßnahmen","der EU-Mitgliedsstaaten geben","klimaschutz*"
"299","kf_00014.txt",8,8,". Klimaveränderungen und","Klimaschutz","stellen unsere Gesellschaft","klimaschutz*"
"300","kf_00014.txt",30,30,"besten Wege zum","Klimaschutz","konstruktiv führen zu","klimaschutz*"
"301","kf_00014.txt",113,113,"Kommunikation noch keinen","Klimaschutz",". Damit aus","klimaschutz*"
"302","kf_00014.txt",149,149,"über Klimawandel und","Klimaschutz",". Hierbei setzen","klimaschutz*"
"303","ikem_00111.txt",314,314,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"304","fff_de_00476.txt",98,98,"internationalen Zusagen im","Klimaschutz","weiter unmöglich .","klimaschutz*"
"305","ikem_01344.txt",30,30,"Anschrift Institut für","Klimaschutz",", Energie und","klimaschutz*"
"306","ikem_01344.txt",96,96,") Institut für","Klimaschutz",", Energie und","klimaschutz*"
"307","ikem_01344.txt",115,115,"Schäfer-Stradowsky Institut für","Klimaschutz",", Energie und","klimaschutz*"
"308","ikem_00975.txt",123,123,"Erreichung der europäischen","Klimaschutzziele","im schweren Straßengüterverkehr","klimaschutz*"
"309","ikem_00975.txt",549,549,"des Instituts für","Klimaschutz","Ener- gie und","klimaschutz*"
"310","ikem_00975.txt",771,771,"des Instituts für","Klimaschutz","Ener- gie und","klimaschutz*"
"311","fff_de_00014.txt",322,322,"wir einen konsequenten","Klimaschutz",", eine Energiewende","klimaschutz*"
"312","ikem_01047.txt",3,3,"Um die","Klimaschutzziele","der Bundesregierung zu","klimaschutz*"
"313","fff_de_00261.txt",1166,1166,"wie für den","Klimaschutz","verursachen . Zudem","klimaschutz*"
"314","fff_de_00261.txt",1209,1209,"wichtigen Vertrag zum","Klimaschutz","verhandelt . Zum","klimaschutz*"
"315","fff_de_00261.txt",1328,1328,"die weltweit für","Klimaschutz","kämpfen . Sei","klimaschutz*"
"316","ikem_00728.txt",921,921,"einer Parallelveranstaltung ""","Klimaschutz","zwischen der EU","klimaschutz*"
"317","ikem_00728.txt",1450,1450,"innovatives Energie- und","Klimaschutzrecht",". Simon Schäfer-Stradowsky","klimaschutz*"
"318","kr_00075.txt",33,33,"die Von-der-Leyen-Kommission den","Klimaschutz","nimmt . Doch","klimaschutz*"
"319","ikem_00464.txt",99,99,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"320","fff_de_00063.txt",37,37,"deutsche Politik beim","Klimaschutz","auf ganzer Linie","klimaschutz*"
"321","fff_de_00063.txt",58,58,"SPD , ein","Klimaschutzgesetz","verabschieden . Die","klimaschutz*"
"322","kf_00038.txt",283,283,"mit dem Bundesverband","Klimaschutz","( BVKS )","klimaschutz*"
"323","kf_00038.txt",380,380,"Praxis des lokalen","Klimaschutzes",", die unser","klimaschutz*"
"324","kf_00038.txt",386,386,"unser Partner Bundesverband","Klimaschutz","( BVKS )","klimaschutz*"
"325","gerzero_00036.txt",676,676,"die Erfolgsgeschichte beim","Klimaschutz","gemeinsam geschrieben wird","klimaschutz*"
"326","gerzero_00036.txt",728,728,"dass wir das","Klimaschutzvorhaben","vom GermanZero e.V","klimaschutz*"
"327","gerzero_00036.txt",1056,1056,"in Deutschland beim","Klimaschutz","mitnehmen , denn","klimaschutz*"
"328","gerzero_00036.txt",1100,1100,"sozialgerechte und effektive","Klimaschutzmaßnahmen","geschaffen , sondern","klimaschutz*"
"329","ikem_00390.txt",107,107,") Pflanzen kann","Klimaschutz","und landwirtschaftliche Interessen","klimaschutz*"
"330","ikem_00390.txt",254,254,"Umsetzung von Klimaanpassungs-und","Klimaschutzmaßnahmen","angefertigt . Der","klimaschutz*"
"331","ikem_00813.txt",38,38,"Thema Jenseits des","Klimaschutzes","wird künftig zunehmend","klimaschutz*"
"332","ikem_00813.txt",273,273,"im Zusammenhang mit","Klimaschutzinstrumenten","diskutiert . Im","klimaschutz*"
"333","fff_de_00467.txt",247,247,"Bürger * innen","Klimaschutz","nur als ""","klimaschutz*"
"334","fff_de_00467.txt",270,270,", um wirksamen","Klimaschutz","zu unterlassen -","klimaschutz*"
"335","fff_de_00153.txt",141,141,"verantwortlich für echten","Klimaschutz","- und zwar","klimaschutz*"
"336","gerzero_00012.txt",80,80,", mit dem","Klimaschutz","voranzugehen 79 %","klimaschutz*"
"337","gerzero_00012.txt",147,147,"sich für konkrete","Klimaschutzmaßnahmen","in allen Bereichen","klimaschutz*"
"338","ikem_00610.txt",254,254,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"339","fff_de_00236.txt",710,710,"laut für den","Klimaschutz","ist und wünschen","klimaschutz*"
"340","ikem_00553.txt",82,82,"des Instituts für","Klimaschutz",", Energie und","klimaschutz*"
"341","kr_00069.txt",40,40,"die Von-der-Leyen-Kommission den","Klimaschutz","nimmt . Doch","klimaschutz*"
"342","kr_00069.txt",179,179,"EU in neue","Klimaschutz-Sphären","befördern soll .","klimaschutz*"
"343","kr_00069.txt",379,379,"und ihr für","Klimaschutz","zuständiger Vize Frans","klimaschutz*"
"344","kr_00069.txt",688,688,"größten Ausfälle beim","Klimaschutz",", unter anderem","klimaschutz*"
"345","fff_de_00387.txt",235,235,"auf Kosten von","Klimaschutz","und sozialer Gerechtigkeit","klimaschutz*"
"346","fff_de_00286.txt",476,476,"finanzielle Mittel zum","Klimaschutz","und zur Reaktion","klimaschutz*"
"347","fff_de_00286.txt",561,561,"und Bündnissen zum","Klimaschutz","wird auf ihre","klimaschutz*"
"348","fff_de_00286.txt",581,581,"den Stand der","Klimaschutzmaßnahmen","zu erhalten ,","klimaschutz*"
"349","fff_de_00286.txt",649,649,"über Möglichkeiten zum","Klimaschutz","und zur Ressourceneinsparung","klimaschutz*"
"350","fff_de_00286.txt",666,666,"der Stelle des","Klimaschutzmanagers","* in weitere","klimaschutz*"
"351","fff_de_00286.txt",673,673,"Stellen im Verwaltungsbereich","Klimaschutz","eingerichtet , um","klimaschutz*"
"352","fff_de_00286.txt",687,687,"und Umsetzung von","Klimaschutzmaßnahmen","gerecht zu werden","klimaschutz*"
"353","fff_de_00286.txt",1262,1262,"an einen verbindlichen","Klimaschutzplan","des Unternehmens ,","klimaschutz*"
"354","fff_de_00286.txt",1281,1281,"effektive , innovative","Klimaschutzprojekte","von Unternehmen nach","klimaschutz*"
"355","ikem_01524.txt",3,3,"Energiewende- und","Klimaschutzgesetz","Schleswig-Holstein Durch das","klimaschutz*"
"356","ikem_01524.txt",10,10,"neue Energiewende- und","Klimaschutzgesetz","( EWKG )","klimaschutz*"
"357","ikem_01524.txt",21,21,"Grundlage für den","Klimaschutz","und eine Planungsgrundlage","klimaschutz*"
"358","ikem_01524.txt",54,54,"ein Energiewende- und","Klimaschutzgesetz","( EWKG )","klimaschutz*"
"359","ikem_01524.txt",69,69,"Dadurch solle der","Klimaschutz","in diesem Bundesland","klimaschutz*"
"360","ikem_01524.txt",100,100,"der Energiewende und","Klimaschutzpolitik","fest . So","klimaschutz*"
"361","ikem_01524.txt",323,323,"jährlichen Energiewende- und","Klimaschutzbericht","dokumentiert werden .","klimaschutz*"
"362","ikem_01524.txt",447,447,"die Erstellung von","Klimaschutzkonzepten","durch die Möglichkeit","klimaschutz*"
"363","ikem_01524.txt",597,597,"eine Vorbildfunktion bei","Klimaschutz-","und der Energieeffizienzmaßnahmen","klimaschutz*"
"364","ikem_01480.txt",108,108,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"365","fff_de_00481.txt",310,310,"In der Arbeitsgruppe","Klimaschutz","im Verkehr soll","klimaschutz*"
"366","fff_de_00481.txt",813,813,", wie mehr","Klimaschutz","selbst im Kleinen","klimaschutz*"
"367","ikem_01533.txt",69,69,"wie Energiewende- und","Klimaschutzanstrengungen","schnellstmöglich ausgeweitet werden","klimaschutz*"
"368","fff_de_00452.txt",8,8,"mit ihren aktuellen","Klimaschutz","ambitionen das 1,5","klimaschutz*"
"369","fff_de_00140.txt",9,9,"Tag für die","Klimaschutzbewegung","weltweit : Gemeinsam","klimaschutz*"
"370","fff_de_00140.txt",31,31,"Bevölkerung eine effektivere","Klimaschutzpolitik","fordert . Die","klimaschutz*"
"371","kf_00026.txt",44,44,"um Klimawandel und","Klimaschutz",".","klimaschutz*"
"372","fff_de_00142.txt",184,184,"und , dass","Klimaschutz","Allgemeininteresse ist .","klimaschutz*"
"373","fff_de_00142.txt",513,513,"noch mehr als","Klimaschutz","- es braucht","klimaschutz*"
"374","fff_de_00142.txt",669,669,"und Bewegungen für","Klimaschutz",", haben wir","klimaschutz*"
"375","fff_de_00142.txt",783,783,"und Zahlen .","Klimaschutz","dreht um sich","klimaschutz*"
"376","fff_de_00251.txt",24,24,"schnellen und konsequenten","Klimaschutz","- die Politik","klimaschutz*"
"377","ikem_01476.txt",12,12,"am Institut für","Klimaschutz",", Energie und","klimaschutz*"
"378","ikem_01476.txt",593,593,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"379","ikem_01476.txt",707,707,"Vorreiterrolle in Sachen","Klimaschutz","übernommen . Inzwischen","klimaschutz*"
"380","ikem_00982.txt",81,81,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"381","ikem_00982.txt",350,350,"Ziele des Pariser","Klimaschutzabkommens","zu erreichen ""","klimaschutz*"
"382","ikem_00982.txt",774,774,"das Institut für","Klimaschutz",", Energie und","klimaschutz*"
"383","ikem_00492.txt",132,132,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"384","ikem_00492.txt",1241,1241,": Institut für","Klimaschutz",", Energie und","klimaschutz*"
"385","fff_de_00023.txt",101,101,"darum geht ,","Klimaschutz","zu verwirklichen und","klimaschutz*"
"386","fff_de_00023.txt",181,181,"innen für den","Klimaschutz","verändern werden .","klimaschutz*"
"387","fff_de_00351.txt",205,205,"mehr Engagement beim","Klimaschutz","aufgefordert . Beim","klimaschutz*"
"388","ikem_00002.txt",31,31,"und Ausarbeitung des","Klimaschutzplanes",""" für das","klimaschutz*"
"389","ikem_00002.txt",40,40,", Ministerium für","Klimaschutz",", Umwelt ,","klimaschutz*"
"390","ikem_00002.txt",61,61,"mit In-Kraft-Treten des","Klimaschutzgesetzes","eine Vorreiterrolle in","klimaschutz*"
"391","ikem_00002.txt",66,66,"Vorreiterrolle in der","Klimaschutzpolitik","eingenommen . Bestandteil","klimaschutz*"
"392","ikem_00002.txt",71,71,". Bestandteil des","Klimaschutzgesetzes","ist neben den","klimaschutz*"
"393","ikem_00002.txt",75,75,"ist neben den","Klimaschutzzielen","unter anderem die","klimaschutz*"
"394","ikem_00002.txt",83,83,"zur Erstellung eines","Klimaschutzplans",". Das Projekt","klimaschutz*"
"395","ikem_00002.txt",94,94,"rechtssicheren Ausgestaltung des","Klimaschutzplan","gewidmet . Es","klimaschutz*"
"396","ikem_00002.txt",111,111,"abzusichern und den","Klimaschutzplan","konsistent und in","klimaschutz*"
"397","fff_de_00328.txt",20,20,"Wir fordern effektiven","Klimaschutz",", Klimagerechtigkeit und","klimaschutz*"
"398","fff_de_00425.txt",81,81,"schnelle und effiziente","Klimaschutzmaßnahmen","ein , um","klimaschutz*"
"399","fff_de_00425.txt",689,689,"wirksame Maßnahmen für","Klimaschutz","und -gerechtigkeit !","klimaschutz*"
"400","fff_de_00425.txt",724,724,"Forderungen ? Mehr","Klimaschutzmaßnahmen","in Ulm !","klimaschutz*"
"401","fff_de_00425.txt",753,753,". #WirBleibenBisIhrHandelt Pressemitteilungen","Klimaschutz","in Zeiten von","klimaschutz*"
"402","fff_de_00425.txt",767,767,"Millionen Menschen für","Klimaschutz","auf die Straßen","klimaschutz*"
"403","fff_de_00425.txt",801,801,"Demonstrationen für mehr","Klimaschutz","tragen Früchte .","klimaschutz*"
"404","fff_de_00425.txt",841,841,"treffen für den","Klimaschutz","ist eine Herausforderung","klimaschutz*"
"405","fff_de_00425.txt",914,914,"Demo für besseren","Klimaschutz","auf . Auch","klimaschutz*"
"406","fff_de_00425.txt",937,937,"Neu-Ulm für den","Klimaschutz","Am Freitag haben","klimaschutz*"
"407","fff_de_00425.txt",961,961,"sie für den","Klimaschutz",". Artikel lesen","klimaschutz*"
"408","fff_de_00425.txt",974,974,"Demonstranten für den","Klimaschutz","auf die Straße","klimaschutz*"
"409","fff_de_00425.txt",994,994,"für einen besseren","Klimaschutz","auf die Straße","klimaschutz*"
"410","fff_de_00425.txt",1022,1022,"heute für besseren","Klimaschutz","auf die Straße","klimaschutz*"
"411","gerzero_00002.txt",80,80,"Nachricht für den","Klimaschutz","in Deutschland .","klimaschutz*"
"412","ikem_01235.txt",32,32,"im Sinne des","Klimaschutzes","unterstützt . Das","klimaschutz*"
"413","ikem_01235.txt",174,174,". @misc {","fürKlimaschutz2019b",", title =","klimaschutz*"
"414","ikem_01235.txt",188,188,"{ Institut für","Klimaschutz",", Energie &","klimaschutz*"
"415","ikem_01235.txt",252,252,"im Sinne des","Klimaschutzes","unterstützt . Das","klimaschutz*"
"416","ikem_01235.txt",382,382,"im Sinne des","Klimaschutzes","unterstützt . Das","klimaschutz*"
"417","ikem_00051.txt",17,17,"- Insitut für","Klimaschutz",", Energie und","klimaschutz*"
"418","ikem_00051.txt",115,115,"zwischen Kommunen zum","Klimaschutz","zu fördern .","klimaschutz*"
"419","ikem_00051.txt",169,169,"Um die ehrgeizigen","Klimaschutzziele","der Hauptstadt zu","klimaschutz*"
"420","ikem_00051.txt",224,224,"dass Berlin seine","Klimaschutzziele","nur erreichen könne","klimaschutz*"
"421","ikem_00051.txt",304,304,"in den Bereichen","Klimaschutz",", Energie ,","klimaschutz*"
"422","ikem_00849.txt",34,34,"- Emissionen zum","Klimaschutz","beizutragen und über","klimaschutz*"
"423","ikem_00100.txt",132,132,"- Institut für","Klimaschutz",", Energie und","klimaschutz*"
"424","ikem_00100.txt",1241,1241,": Institut für","Klimaschutz",", Energie und","klimaschutz*"
"425","fff_de_00434.txt",48,48,"für den nötigen","Klimaschutz","einzusetzen und damit","klimaschutz*"
"426","fff_de_00434.txt",156,156,"einem weltweit funktionierenden","Klimaschutz",". Unser Motto","klimaschutz*"
